User_ID,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30
U_1102,2.1539110395305294,3.4134830273298373,3.2642790263744463,2.712905151425818,2.0220320710215653,2.640065344437709,2.3484553735666394,2.9553322388791554,1.5374422342073657,2.105829194719895,4.5957607470634985,4.726117953170693,5.0,5.0,5.0,3.733672012458972,5.0,4.907307368328376,5.0,4.456027838577225,2.9373052099740264,2.8750431699008963,4.88541070034422,2.610564340345791,3.50752369503417,3.7606829989884116,2.1326046803052705,3.2454201133741614,1.0074773805182504,4.461087334178157
U_1103,2.599984669141442,2.5725725569236504,2.4803628712264554,2.0763261445520658,2.2122291345587537,1.8883691988220774,1.0998212449102909,2.726338617182864,1.700497452985436,2.155625837447254,3.4444745224217246,2.175096341763988,2.676610005886222,2.1297917790230443,2.695209753120177,3.9864944147371224,2.5816404832392674,3.439425956861461,3.3040104247138555,2.3517745904265226,1.0406952722699159,3.6142333690323984,3.529589057648548,3.5363987421032,2.6633404897317257,3.7609806509111765,1.038724341118598,2.6004919706818685,4.732319614361677,2.423528091791838
U_1104,2.211751199567125,2.4416559110970844,2.775137357337172,3.0065750737641768,2.3587799591711893,3.123069801058336,2.2277492508930723,2.3111455343121605,2.377349130114976,3.145731973311315,4.11840778216857,4.065713288988474,3.5179154151940324,4.18716464746585,4.4460023892436,4.486946663104239,4.363879661404706,3.5609581064441254,3.613436045646422,4.8491028153584725,3.7899522263918297,3.157994192034853,4.943582083687023,2.6967159648279933,4.211205375871668,4.741681777694097,2.1380918417548274,4.225810270781606,1.9395776245127574,4.0743845901253835
U_1105,4.306197504805428,3.6655696868139978,3.6064227574338927,3.5856874807420733,4.016287874694054,3.291046111845823,2.494442792716129,3.31326524383409,3.2117290235887137,2.547428200426591,1.5843248463592183,1.1037506960403156,3.306919721315041,3.099032697374662,3.278676955435556,1.5256029273221614,2.7957368530650446,2.2891973745444005,1.9086567368887315,2.562522573691819,2.5574446579911387,3.433313383617973,2.355573693914544,2.7105937220626046,2.1813140805608047,3.9127612039231687,2.518333007911518,1.2200969422853332,3.7541162122758265,3.7041362932649444
U_1106,4.813112714128701,4.6168523095733125,5.0,4.748436944064168,5.0,4.295941022832401,5.0,5.0,5.0,5.0,3.4200610100264757,2.5644257069047622,4.399757719147958,3.38372979577495,3.523356492722173,3.3176505088117607,3.1234880784655736,2.5462880054388815,3.5405301794677766,4.09795439508995,3.5319458809144217,3.1848499979071185,4.884820644761591,3.1865480751796063,2.0631850454408736,2.2062607576383364,1.3688785489708475,1.7885150065788085,3.0603206198217707,3.5546563086387155
U_1107,3.5286893382023985,3.495688530986045,3.8877850683121977,3.2325329862147827,2.779114974547297,3.1348126275733863,3.618876360822615,3.4335325459046526,3.1557709345010823,2.937892625210038,3.1661707738575897,2.5665419076810743,2.3910550057021536,2.029089728034502,2.5497118932081677,2.0392504543830543,1.7122862711825042,2.508519058992754,2.414338044841436,1.5454329134306894,3.426775853849715,1.7969097751600804,1.5822489909144943,2.42370683848329,3.626190707644297,2.413636896929237,3.2659502313072792,2.9567802648905177,2.3017350273635446,4.38006900386736
U_1108,3.1447512309928247,3.5343621752985865,3.208884179970235,2.7722161394084406,3.5761644000546546,2.125321642180678,3.8624477281794816,4.075250660161128,3.2706277653654863,3.2126574252136106,2.556596498863785,2.2275656038459646,3.07044013718338,2.8062048311017804,2.2057644463417185,3.0404096146978374,2.3629187882027733,3.478316103174601,3.126774522784704,2.5914537449453556,2.9233282262975493,2.6408213798904856,1.1627790893881138,4.170947977076943,2.56194944787238,2.564443892799577,2.5326906498905326,1.6305906517913078,2.1305580947055547,1.0566811585145026
U_1109,3.212258616621771,1.975756731314517,3.026585947148023,2.951206172531011,2.5472939486395894,3.087550216526294,3.11805713212022,3.120933254032634,3.5674014817432176,2.240905939298081,4.3675622955572315,4.037296046277309,3.4182573741143902,4.366526855112157,4.540854737609036,3.4515906154335454,3.986911222756617,3.9090070592190815,4.3031080807891815,4.791739427759131,4.777549590905291,3.127941981910183,1.1319362418184102,3.5345549416609554,1.5436721077799183,1.1232346963924242,1.1858466491101818,3.770860570777193,4.715039450028419,4.716612154241567
U_1110,1.0,1.0,1.2704896137121828,1.0,1.2179516285400451,1.0,1.0,1.6215290936939266,1.0,1.0,3.093323899767433,3.4828768899270965,2.4536783590749693,3.7565934312607334,2.7591165330352014,2.597949947174428,2.9079710186406937,2.801763449175351,2.041561547645722,2.982832341164244,1.0925853814213666,4.120250969383784,2.8594814823969084,3.7590230461557828,1.2678569411596352,4.654041261633028,3.815915459471907,4.283068884559193,4.647703583679348,4.316904721345173
U_1111,2.8867868964247925,2.826613901089056,2.579497607037986,4.23787416085237,2.335554144918332,3.04986352691884,2.0021507702009598,3.23819225032251,3.9002831124046144,3.451246012226095,3.555642838334763,3.3377594072079857,2.9389673619572023,3.270042423273126,3.572414261373076,2.2936280768750263,3.071120342617085,3.614186949000835,3.2524306120681583,2.593759573009778,3.848529937890353,3.6156169486781704,1.332016789914379,1.9241392008870544,4.151370304993909,1.2942104154592156,3.917119335364414,3.818079574510574,3.0525393602151167,4.751468878607309
U_1112,3.092735839627092,2.9218463783588184,3.851670844177679,3.052329060053376,3.312569631143088,3.729313742691534,2.1938419022284807,3.6033599757235617,2.7366224562436887,3.088707938919338,3.467970010810974,4.1320992823178955,3.5780641351175304,3.5359694304406406,4.298392152429466,3.5535064266368344,3.8763441924941544,3.711762921284279,3.467338765796806,4.233804195116322,2.639359473198184,2.706363780743739,3.048671536670407,4.87830115392557,3.7036429272093785,3.7991771283898865,4.33788577187774,2.7611348545599292,2.033980782140557,4.174351535426748
U_1113,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.647832897563802,3.313424474217668,3.1515734998911022,3.1264027464302417,3.341718085819354,3.1602950638356315,4.095017238494494,3.4790952861246964,2.7462286580038597,3.457320551770661,3.855161801966445,4.897599328636582,2.310002014035602,3.6407043910918615,2.6471928984264133,3.920644019373247,2.9421623994679305,4.513550665010585,1.409368128687991,4.51436562981709
U_1114,3.139579014972716,2.9636562069387447,3.583987907819052,2.7020767369241905,2.6656745477134685,3.2997949715187116,2.3247369932448154,2.7763104482046472,2.6285650445612694,2.7109226659471353,2.9558903757794566,4.460149471064863,1.845321978356688,2.6538608890283513,3.887146546981323,3.1601821578062177,3.529077614500021,2.924835403353042,3.2691695817712585,2.64285310629336,3.7008785901585277,1.4311820867189007,2.3425159698964624,1.7887834581215665,4.584910540684227,4.374860202522159,4.874635189338039,1.5507445268797668,1.6263055314363424,1.8123121927979167
U_1115,3.105250027564542,3.487593615270591,3.1755190188243474,3.6215361836192788,2.846344173226681,3.1451620274572583,3.2819825618045417,3.8173290127200725,3.423566377550815,3.6064627231324855,3.6516326028876995,2.989711871693083,3.48498111132726,2.9780913085942355,4.056992522753795,2.9895316024683884,3.5365886896791583,3.077892675429023,3.1854119249265858,2.3643435321966484,1.0409520103039815,1.8272194742198735,3.542435986180679,4.001960973884135,2.6434270097703982,3.21344902238209,4.656256578129826,2.0413543355960355,3.089006902962418,2.276916267508202
U_1116,2.8440459186836984,2.8612113103644483,2.836996502441067,3.7950278494299696,3.3695211118015846,3.8349432773865004,2.4512637672902238,3.764834961650235,3.180641873890272,3.178593124435377,5.0,5.0,5.0,4.747395771361322,5.0,4.547220772495359,3.939708261706661,4.879385391397932,5.0,5.0,2.141353980698685,2.365250440126656,1.6523920246064807,1.6948564128304908,3.841181885861534,3.9010576954261476,3.2054065004005263,2.958158741009213,2.2313198423160365,2.260884053882924
U_1117,1.1004116675523055,1.2196906047773801,1.0,1.3028601548872025,1.179096177636768,1.415010048257455,1.7670743016906925,1.962204829511938,1.814503974901,1.5600728546581613,3.1948888758995775,2.923221942323175,3.754854358168122,2.7100854256238414,2.6958916965122675,3.2637333082547055,3.175592953424319,2.9747406734428092,2.506682862279541,4.179132829438882,1.7563660820151217,1.9142883079516406,4.066213481358924,1.2535395851980335,4.636461100829171,2.2108916978638042,2.779807724277669,1.2453543955170079,1.1682725690398268,1.436666983512227
U_1118,3.090220548020369,4.895740940626306,4.143990018729178,3.5801733904062045,4.647369507083938,3.9511408846646785,4.255250626018288,4.329801491450715,3.994828712107734,4.9178669328663585,2.781287464288222,2.333624039915601,2.7667246049844922,2.831791600303422,2.854964829002023,3.3882156078432644,4.022193067724249,2.5701586065833193,3.4042345025347234,2.6532521006988334,1.6679454117699692,3.5017679872240453,3.328123679114539,3.110213584583337,4.362861834833774,3.98233604365116,1.0121377116116914,1.3827431262661891,2.8206695412444005,3.918317021138363
U_1119,3.8068057579240446,4.730023195768276,3.382416373710687,4.31073814493962,3.7302706250929627,4.245938864421773,3.907592495094642,4.5909871539883,3.3408623005003437,4.387550957677462,3.42988032476966,4.081947889680144,3.4054419379161387,4.889944131982309,3.4343328394610704,4.116222688195211,2.3352622586493315,3.807512523833075,3.1819744184286005,3.9257470420125724,3.913906736484531,1.158202917345021,4.659778515390044,3.214095816649389,3.044419105358316,2.3736629490475436,3.843978126956935,2.5897734868894884,3.9847571698572546,1.5446835707482913
U_1120,5.0,3.7074575945283876,3.6454151637649197,3.2589389835018308,3.8920021505522246,3.731343471639838,4.5193636127872585,2.8532490083117157,5.0,4.1559243510168535,4.357169398696084,4.0418020270939685,2.5444285033841525,3.369373208121642,4.359003781485467,3.7959707011209654,4.2291120178542,4.66868771572105,3.470555051518095,4.439669385912175,1.9582053963724984,1.7097471370936637,2.4593626150700936,1.7558622989263943,3.7225455697869307,4.611353913706784,3.259818016198764,4.775545186938216,4.56678046383995,1.2100366643162426
U_1121,2.301037198195325,1.602651595668903,1.8400795713518734,1.6906573334925707,1.9826130079463775,1.488010297181809,1.3186191871461284,1.1976178034928764,1.6667428844460368,1.9360409457013485,3.9099260537555574,3.4239633373286895,3.802840826152861,4.022940538271392,3.343740140703622,3.6637549533357094,3.8699449570700724,3.740057347653852,3.8281671289046653,3.3147981113976535,2.8989504599492033,2.1733889506344175,4.930859968268502,2.393515777168636,2.654663106909476,1.6535272310655311,4.750176581944323,4.633654773108001,3.3411361827323574,4.101787480220255
U_1122,4.673722983256122,4.928957005829317,5.0,4.5545429303678215,4.3024408372938945,4.444433247771423,4.892705462269503,5.0,5.0,5.0,3.6535015486730282,3.0498745390559905,3.9615400681544335,3.8072446825037836,3.849403004678851,3.4515579366129625,3.0860866761118753,2.8923566861860337,4.381893385103205,3.2710057930808354,1.987955981142718,3.733383100317266,3.303310586856093,4.783077182714788,3.588788689176456,2.263029242695814,3.3769285009649765,2.8638994331136445,3.893168495369784,4.618652678927717
U_1123,1.186333310045129,1.13876403477577,1.4215804003495758,1.2829619979992088,1.4229622814197065,1.2954754585577621,1.3107921104112263,1.3248329027758254,1.0,1.4749124355498546,1.9323983562723532,2.073247248273117,1.7797121387192534,2.4006500676074793,1.5450413959035565,2.336177104849839,2.48616036177159,2.0098880358224,2.47800875408986,1.6555166801849122,3.3209352937413197,4.503459530324513,4.893607824750135,2.1400129283499596,2.0302097533815835,2.9950778062205226,4.971424375570919,1.5686341780429203,2.4562818834597295,4.056493391860533
U_1124,3.7154614589663475,3.6345299122287074,3.8580668392608812,4.048810741097492,4.46939579473753,4.3753185781827515,3.537485372075477,4.006985338122407,3.5644221526079862,4.234628548463299,4.756108612847699,4.481619133464868,5.0,4.277441687949641,4.7185182857618635,3.2183553753549528,5.0,3.9494388197787287,4.845341477974772,4.79908357325315,3.882295072239872,4.193967082212218,1.1082426161884613,1.6222722430614747,2.738968455078213,4.103402228592391,4.415277087453162,1.7124306238337423,2.984952716867758,4.301408851327905
U_1125,5.0,5.0,5.0,5.0,5.0,4.661502878242186,5.0,5.0,5.0,5.0,1.7790186955702207,1.0,1.954626267690288,1.9625723996613949,2.09153347695033,2.279979650770479,2.4705390500039264,1.41375277292408,2.791462202256622,2.7456849702620794,2.324298954792706,1.7283237330010195,3.911905289649552,4.970247834661816,1.8381829504073561,3.9951964204121277,4.8143917432598125,2.510184218436509,3.918507426040117,3.382486711323085
U_1126,1.2209500021887516,1.0,1.370979365041809,1.6744917837597937,2.3972614814800965,1.8228967393183844,2.250863487121678,2.09682925714511,2.04776394480709,1.3022294591343098,3.1743077522407854,3.7686690984531284,3.3156045143355044,3.46788211781098,3.9089276531211405,3.396677465858626,3.0565123965604637,3.311692603057537,5.0,3.321626504557094,3.412083393148488,3.2616230337642764,4.2664860971709455,2.209222145521867,1.152739810718192,1.842867497298014,2.310651085140156,1.8402967803471255,3.910632909489178,4.550985351659012
U_1127,2.8776035718111097,2.9795938869030083,3.2198052336523295,2.3133075480019794,3.069491541220566,2.632894521803695,1.8471973264824597,1.9132413139800784,1.0,1.7774611391058204,2.7895757263360794,2.1493303330770246,1.7150277796937168,2.529840144973614,2.967306609145149,2.427654773027377,1.9248444077804354,2.0414383014089745,2.4173738537637304,1.9757122854874631,4.2994190976549564,1.120090581378749,1.2126931467059503,3.7210146925843146,3.354159402301489,1.5769427864471854,1.5973439790690658,1.3319023775615113,2.6981050582780166,2.9868139294314204
U_1128,3.4772722958257916,3.1559219002698398,2.751981120723546,3.194380616864563,2.7115041435911476,3.2163059256010675,3.028501346176207,3.4048246811450147,3.2026519446443347,2.768956865903131,3.535173172307739,2.282815580526518,3.0922994953132457,2.8192099053418493,3.666222028726662,2.8740326117897688,3.021003139620378,2.6363322392989685,3.658889784290534,2.727293853761682,1.3768971406579666,2.2421471014114447,3.315878656064983,1.9262407257570655,4.4577173814031905,2.215878417176393,4.187488455180501,3.6951099340799884,3.174669366233291,4.95329047394986
U_1129,2.7549220779145283,2.190082642779471,3.2239333410892086,2.444742802414522,1.668301912515285,3.050761799777328,2.5364350563525937,2.893036479164353,1.8209584873766145,2.8838985600940212,3.0011302827294424,3.7335432039687495,2.2733500308164367,2.482070642380569,3.993419287387341,1.9799502352765774,3.6995945744335783,3.3397236184354786,3.7693275554437546,2.9477606711194078,3.8426823961650847,4.223935179313306,4.207769174357793,3.2004847879455576,1.102313098492766,2.93501660670361,4.1447884118765295,3.3257945511707794,4.695421358203878,1.4136601710777956
U_1130,1.3584417521255043,1.0945868056099164,1.0176732832802076,1.3572067703319306,1.2901843328065232,1.1020312178413787,1.0027005087093486,1.749479184686257,1.3013767383181027,1.0,4.23692776333816,3.2452767826509903,3.603934749866791,3.023123911193595,3.3289011893543172,3.0371591408100156,3.0635592592433545,2.4904984746790513,3.7551020240139814,2.7684513415487153,2.292579777741521,2.826662854973358,3.244154900892291,2.545127946438462,1.7841189629171836,3.1560201793030025,1.8457957576222528,2.1651870319123403,3.5279904197729346,4.2367228268055355
U_1131,3.0920838986142276,3.063490247277492,3.0834195378389846,3.5041953245881015,2.808571808383796,2.98999984867426,3.374786235911132,4.089052717091582,2.564110971348151,3.279654264321229,3.494157450235036,3.945619491779355,3.699750691505934,2.764261521534499,2.7581400701759256,4.232255958926914,3.1923451075628297,2.4667517782626653,4.224656412408319,3.2865175029789957,1.490599826099777,1.5997652891033383,1.2552543616218665,4.846317044636754,2.84074023708168,2.7165503638211166,4.058978616539651,4.115793530209217,3.5702985027463585,3.565557664045101
U_1132,2.061666161512084,1.0,2.260418123643639,1.9215526013541582,2.6595371531101755,2.021400317035346,1.8658315524838118,1.8472847652798674,1.2974941955658834,1.9065070890751548,3.769504884342549,4.509945146736796,4.970614727415173,3.9573892402137547,3.764707487748229,4.297419663031071,5.0,4.626405112497884,4.08131249975468,4.578382257477849,3.182616830457395,2.7542135259532508,3.773788963593246,2.7312234982019508,3.6635872673690133,3.652360466592028,3.3278934321656246,4.103795550823338,4.13848116954144,3.3225842728847805
U_1133,3.864217983632907,4.315780030488836,4.204257127731546,3.7951036785168273,3.585714687012134,3.6179678242378928,4.484591536940224,3.7052664601858076,3.431497111565584,4.149634946105314,3.547353465506168,3.3620701897371608,2.8528430818273396,3.3794390604696636,2.319403176553215,3.209182521873825,3.902153414191047,2.3974106408491425,3.1134849292429942,3.6079561634254436,1.905049277070927,1.7921317018489131,1.2423876586932345,3.3366967367268967,1.6849167746795457,2.7102357743889507,1.438100579606692,2.9640078808510473,1.4608915852638913,3.9032421234444854
U_1134,1.7196705634489244,1.9173537350547456,1.8412846387798925,1.1055793355461976,1.4955912149018467,1.7014865497792009,1.1315513509545425,1.1351046868325123,1.3705261841178387,1.98686026425138,2.613175084525752,2.728309719277403,2.8849557509161907,2.984042763765789,2.262841775053434,2.8131277895625373,3.379739030964297,2.3163358441138038,2.964557448508412,2.8005585094827254,4.285447170676631,2.5727658314558512,4.269875580065754,4.779065063600589,1.2267793158824971,4.785316039755179,3.007134390280835,1.3861302220475755,3.09153716659491,4.361166123195395
U_1135,4.573120399572597,5.0,4.665799759260278,4.885035135603887,4.286341530515191,5.0,4.798703291147348,4.594215585451835,4.62215406265337,4.188316590729096,3.988303978222274,4.0126261149087545,4.0531780143239375,4.661496110276889,3.8056815634830103,3.94865616894469,3.04112678160128,2.8713499669364673,3.6799198486697424,3.7997966530433676,1.1715836381243045,2.9513338909913736,1.1721367332267776,4.95693719975182,3.076194870907557,2.043875391926144,4.724552003354714,4.67387760040543,4.8377269450839275,4.451536267362039
U_1136,2.111024196827509,2.535870934483537,2.032135824935409,2.2998498231973197,2.6050485287419307,1.733831902588193,1.6058447934404199,1.963555012193209,1.4634081649248578,1.580418568872454,3.9301482673095434,3.7448107617350472,4.172717210304867,3.6828732016878054,3.6717493007271313,4.280986513484445,3.5979820514929823,3.708508157715296,4.110826817638799,3.910800993594823,1.3946115850835898,2.3982324500441137,1.5495895240414832,1.406633456019986,4.2748388522292355,3.509488482680379,3.0258301817809152,3.674642094163885,2.4466415687043956,1.70152385177594
U_1137,3.3880362563007833,2.1029449517730394,2.7825049446692485,2.9779967778384147,2.3279341935110964,2.307937604543526,2.9155799082727114,3.138685956691367,1.6969409547038259,2.022528419604277,2.0550505929854785,1.5916274535171564,1.5852641103229805,2.4052265655279816,1.9278459456854804,1.903473666311435,2.0552545676175256,2.231943121715989,2.7992881404169117,1.3693079783072695,3.0839845039432676,4.747875801735443,2.100430362093074,4.337282848169556,1.1409396372510852,3.445511754640527,4.154795958213889,1.9882032766078037,2.179704585688364,1.788143719011877
U_1138,3.356667123016653,4.212956610361218,4.421872504278481,3.630045273726706,3.9981350605738175,3.7122236499607966,3.167634715820831,3.670720098798789,4.485199187058283,3.7072486776770335,3.0221233675868135,3.7828746172072085,2.2819291111018165,3.630900068098805,3.724277765610587,3.6903798570767283,2.977351276937312,3.534089030246075,3.2388466945267473,3.5579875043713227,3.355767136307827,3.250121190225528,3.5334591690432,2.528465976748995,2.3974778014361036,2.126298887529136,1.1156399465678262,3.4418181881369065,3.4048318624190306,1.0646660380543884
U_1139,1.0,1.389142274829857,1.5250777497763295,1.1934431828349312,2.000864192835494,2.1994974003624574,1.696119175391697,1.9211328301536699,1.0,1.4315120365672904,4.055968809206899,3.488694273126504,3.734418342290959,4.208937029168613,3.4089055648158397,4.399263595229399,4.361136843293366,4.756874888577361,3.4085987125518535,3.2691254011213937,3.9195466580909875,4.371570695787587,4.905436398525223,3.379314824822451,3.654058971173341,2.646750498056109,3.9123256514503746,2.620085983310521,1.8844776982612137,1.527369831169091
U_1140,3.355332342143214,3.6963373091332024,3.582395070536532,2.985901583883156,3.0308227455595405,1.6624437435320987,2.9579277058507847,3.2721410630432652,3.1836114777209636,2.690231158414427,2.1838855137364903,2.7787330213465093,2.6856993581570467,3.0500635571098194,2.2010347971057143,3.265074597028364,3.467105350607329,3.3054070062065066,2.8491046990752946,2.0882775877322874,2.0370429130087753,4.042914188222321,1.4712914104797377,2.500192315820982,1.522968024409868,2.4618944777598832,4.787349544549909,3.5413985589438317,3.223780626094596,2.0555299713996984
U_1141,4.594015156066923,3.504957594963166,5.0,4.836778255084585,4.545606890768833,4.766370722520385,4.201490372078407,4.4799872475815326,4.945016845885806,5.0,3.5461830029467976,4.645255368726599,3.817230154168575,3.596324737006137,4.073948616867579,5.0,3.8337927819572686,3.6349865255709948,3.9864062376367104,4.285918234207087,4.367041632853168,3.644665237071106,1.5708306768556737,2.6044648226191693,1.9437871075710271,1.6899962400819573,2.9981111395717432,2.8954835829240833,1.6226080434305623,3.8841432902011315
U_1142,1.1576909507117312,1.0214729684058925,1.2616749246589194,1.5879606459886313,1.062735913615267,1.0881560256266383,1.0,1.1954671030931554,1.0,1.0,3.063635704947722,2.823017226506108,3.261928212231712,2.018432515728363,2.4307102869875563,2.5515703511981207,3.7719148336777213,2.2814280279607733,1.922952616367235,2.574090512164706,4.812569359095132,2.987554993210329,2.4754815868039213,1.6354301439404462,3.141970575145064,2.909180850526176,2.3508396521023456,2.941888600958934,3.3191738427916224,2.9030700360100403
U_1143,3.343537229193015,2.920150302346784,3.3773870582411543,3.017830576592964,3.5632228859968107,2.381125400619705,2.989022657138262,3.0259824441123437,2.808977680365996,3.894612342170005,3.9018832863662185,3.107978125548129,3.078001393700017,3.256092012610986,2.965067914287702,3.9385559165282413,3.0983351144172624,4.453805133264984,2.810397341427764,3.2143381234066517,2.9961572143794544,1.00869513512635,4.344876551021281,3.2910658337114636,4.812926785456872,2.5466490120873657,3.586602019547589,3.9435283676294373,3.40951673458071,4.031614142336069
U_1144,3.2002582257807055,3.5279908284151857,2.5524039405530745,3.7658405099116328,3.6072315208532713,3.4667227426661094,3.8541096182435712,3.0973407290517754,3.424978397431819,3.9044408688177783,2.685245992040701,2.5617177848474384,2.2019450141890045,2.5973170416227087,3.532931022784406,2.466205720611607,4.156237399267429,3.3928285434395855,3.2052291616916566,3.2853614481076177,4.042125459879205,3.4538704022083353,2.8689238110032567,3.186863783778899,2.1493704729750243,1.7132694402686375,4.665044860372877,3.454902984255903,2.6736019160490514,2.9461433912795627
U_1145,4.683119165433814,4.173209539816874,2.622822377718241,3.99992735071507,3.8281305805053583,4.176063442048538,3.925593104368033,3.0857944932377155,4.497154357496349,4.38733872097729,3.362949399417157,3.2278332050560996,2.0467370935170632,2.5223063650898756,2.8772105860170867,3.1892463114354057,3.0848063033276922,3.30714804169996,3.7312366135314976,2.537343877492558,3.099393418175171,2.423829812009991,2.2864424010232867,1.7574231541535994,2.9501096848828414,2.799520181671046,1.7070786021333717,1.3198107649769026,2.530985701754754,3.2223898116398733
U_1146,1.0,1.1618461995352887,1.7098470115613857,1.4535162583650836,1.5474836776945604,1.8104787626250016,1.8294993558835388,1.391682043282357,1.0,1.1687758431979265,2.659650018915611,2.2978938868238825,1.5584982979172557,1.4891910782172997,3.008458707157711,2.489218195102888,2.4110763056480495,2.1604058365916474,1.545670646714975,2.1690405715203243,1.2778681176488424,1.4710486672052752,3.244815328835445,3.1669217173357658,2.599723452257673,2.6873758730349566,2.614776840090839,1.2614942817852146,1.9818331136017973,1.44426634637433
U_1147,1.0012035519087454,1.0593651322108466,1.3680399486584323,1.309759949389884,1.2295625585371242,1.0,2.2477729752820057,1.1754679912245052,1.340378148290149,1.586677503887319,2.2553015125715987,2.2983468598198433,3.044465441307958,1.9284470427181422,2.5637772873935494,1.5925706979723282,2.5479110145093435,1.984720077662073,1.268318094309143,1.0,2.3044460513704843,2.7785050544483108,2.042092789783,4.892407530524345,4.5895866881203204,1.525462710637839,1.6251611239273647,2.220036949986901,2.3236892313343773,4.10623313870413
U_1148,3.5747024986657534,3.5709971944616123,3.368938541282906,3.9996355610413556,2.887523675280555,4.309524584667496,3.758207671151565,3.368339384065737,2.760082581256613,2.987644311964968,4.119999905993137,3.98603963207654,4.636992437546365,5.0,3.9859513962904565,4.319586189317116,4.9144207254838825,3.534567412838765,4.2907209519386456,5.0,1.34994675850806,3.942213289133219,2.6046396289900837,3.8576343834151587,1.2875594561244625,1.5247501676720434,2.986616928879571,2.720983986154985,2.9933838687654535,4.03250612879822
U_1149,2.5347872023027396,2.908060494222219,3.4781467099729957,3.519170516273358,3.485182036578888,2.9875132555374027,3.076981821848653,3.5648181391748435,3.159781106038728,3.8118351253966978,1.7769075627483004,2.093522436550245,2.4167370923328435,2.1180947484923167,1.7668690381374499,2.7776614725712583,2.577796954413284,2.4009505064437215,1.2846333889064192,1.6428976729009466,4.955516477020054,4.846711178794816,2.3304205969281675,2.9239302383334076,3.2645903653630572,3.5900295193827896,3.161688052122236,2.1008902367171443,1.9906356041164042,2.2302463667224783
U_1150,3.2126642181990164,3.7215832681411154,3.270389555816598,4.438504134238871,4.246687300831586,3.64387529379164,3.534217528006447,3.6299073968103066,3.3176937626840894,3.2635990296469175,1.1031123375992768,2.602954820007689,2.116055656842052,2.5020212759726155,2.1806090394748576,1.8517506712790004,2.1363159607130364,2.2425018191644615,1.9844010189413908,1.949476289236267,1.9161036482935088,2.496419564488328,4.216564089658584,4.664335942325501,4.384478796759776,3.8263232188684158,4.776814458886641,3.605839432279672,4.13133785348745,2.3143123112016077
U_1151,4.24647293426038,3.2311342511726475,3.97962797671332,2.9896255298977086,2.9738782810508395,3.7862747417375138,3.1435897782392246,3.5318351037175346,2.988425530518838,3.211077744103028,1.1458676593858315,1.40339441079846,1.1535914391433102,1.226154734008232,1.8539517908154726,2.1119796388908516,1.5343542591135877,1.0,1.0,1.9464778609990068,3.543601677662875,3.170893194819907,4.697022905752004,3.3012574260212233,4.952470308250367,4.764721679635619,2.6500606150705095,1.7804317269024876,3.8361409653030867,1.878725802292542
U_1152,2.194413578253792,1.0,2.2270257682353,2.443021185120799,1.7974554793044595,1.7456217912961645,1.9317589924572263,2.681677929330548,1.9554744171931953,1.5720979107776762,3.077874286129486,2.035721538752051,3.072428593527946,1.8441395572967019,2.2437351487340544,1.7965322894847238,2.080738515910341,2.219567375064159,3.173361251769631,2.371569138807905,2.1373804077797494,4.40497753345434,4.038288768627647,1.5401919949112135,3.7949019900872294,1.3480187618443993,3.267826454158793,3.816564385584679,2.077223468583982,4.25535870414461
U_1153,3.394054889452546,3.091293408282301,2.9052427940581205,3.0141039316874476,2.8433405507713334,3.608934412768979,2.5187580367837117,3.5664853995083865,2.5745910524394793,2.0399513772786957,1.3794451728930341,2.5948051991412515,1.6962302943222856,2.30893383702921,2.3955733144050706,2.9113738866381933,2.0175950247060594,2.699116361995779,1.5568625880987992,1.3428293221238512,3.6129848614237035,2.3359976798000592,2.756334304119934,3.1900385912498255,2.519741902666098,1.471445969513014,4.541050296216609,4.09260296755572,1.389740652406192,3.9880272078471215
U_1154,2.7216045853721273,2.8324150575364313,3.846770087438062,2.9170434744640956,3.7139828573199787,3.1589403475022384,3.8148157135006135,3.2041588730555963,3.390226273649164,2.8324165394405396,4.6637170518684785,3.4643868439089704,4.602072333451242,3.76626610609541,4.91783212267714,4.814275195508892,3.758958361860098,4.251024667961665,5.0,4.670148744252363,1.8416067634819298,1.5690289798832615,3.017339909986655,1.7238924614634712,2.6472974101357756,1.207272513871644,2.285620000704635,1.4972772303826023,1.0007201559358512,3.436590952737011
U_1155,1.8345975943486201,1.327140390637886,2.0342127608952576,2.1373447298508728,2.367021025466579,1.1070897086992801,1.9497770105436392,1.911350155511169,2.6706254228099335,2.699177396174812,3.332777406448171,4.199996048105983,3.63363969632831,3.8186669867708893,3.4208408462928044,3.7629908833102177,2.9174128514339563,4.843439322740663,4.364614348203276,4.153119902549699,4.141080263640298,2.1275273249307562,1.5002947757177427,4.070019354990697,2.4067288789710557,3.12891372302772,3.69665547587036,3.603224973451952,3.3868754095259557,1.9552884125187897
